,Id,Año,Mes,Día,Fecha ,Vehiculo victima,Sexo,Edad victima,Gravedad,Rango_etario
23056,LC-2021-0039558,2021,1,27,2021-01-27,CICLISTA,Mujer,57,SD,Entre 41-60
23057,LC-2021-0048866,2021,2,2,2021-02-02,MOTO,Varon,0,SD,Menos de 20
23058,LC-2021-0062956,2021,2,11,2021-02-11,TRANSPORTE PUBLICO,Mujer,50,SD,Entre 41-60
23059,LC-2021-0062956,2021,2,11,2021-02-11,TRANSPORTE PUBLICO,Mujer,53,SD,Entre 41-60
23060,LC-2021-0063134,2021,2,11,2021-02-11,SD,Mujer,34,SD, Entre 21- 40
23061,LC-2021-0073922,2021,2,18,2021-02-18,PEATON,Varon,76,SD,Entre 61-80
23062,LC-2021-0074928,2021,2,19,2021-02-19,PEATON,Mujer,67,SD,Entre 61-80
23063,LC-2021-0077310,2021,2,21,2021-02-21,MOTO,Mujer,32,SD, Entre 21- 40
23064,LC-2021-0077310,2021,2,21,2021-02-21,MOTO,Varon,33,SD, Entre 21- 40
23065,LC-2021-0077958,2021,2,21,2021-02-21,MOTO,Varon,29,SD, Entre 21- 40
23066,LC-2021-0081785,2021,2,23,2021-02-23,PEATON,Mujer,23,SD, Entre 21- 40
23067,LC-2021-0084094,2021,2,24,2021-02-24,CICLISTA,Varon,52,SD,Entre 41-60
23068,LC-2021-0085695,2021,2,25,2021-02-25,MONOPATIN,Varon,34,SD, Entre 21- 40
23069,LC-2021-0089577,2021,2,27,2021-02-27,MOTO,Varon,0,GRAVE,Menos de 20
23070,LC-2021-0090099,2021,2,28,2021-02-28,MOTO,Varon,47,SD,Entre 41-60
23071,LC-2021-0095987,2021,3,3,2021-03-03,MOTO,Varon,35,SD, Entre 21- 40
23072,LC-2021-0100746,2021,3,5,2021-03-05,MOTO,Varon,67,SD,Entre 61-80
23073,LC-2021-0108474,2021,3,10,2021-03-10,TRANSPORTE PUBLICO,Mujer,52,SD,Entre 41-60
23074,LC-2021-0124636,2021,3,18,2021-03-18,MOTO,Varon,25,SD, Entre 21- 40
23075,LC-2021-0127257,2021,3,20,2021-03-20,MOTO,Varon,42,SD,Entre 41-60
23076,LC-2021-0129192,2021,3,21,2021-03-21,CICLISTA,SD,0,SD,Menos de 20
23077,LC-2021-0139161,2021,3,27,2021-03-27,MOTO,Varon,55,SD,Entre 41-60
23078,LC-2021-0145171,2021,3,30,2021-03-30,PEATON,SD,0,SD,Menos de 20
23079,LC-2021-0149664,2021,4,2,2021-04-02,PEATON,Mujer,33,SD, Entre 21- 40
23080,LC-2021-0151031,2021,4,4,2021-04-04,CICLISTA,Varon,34,SD, Entre 21- 40
23081,LC-2021-0152762,2021,4,5,2021-04-05,MOTO,Varon,27,SD, Entre 21- 40
23082,LC-2021-0161315,2021,4,7,2021-04-07,MOTO,Mujer,40,SD,Entre 41-60
23083,LC-2021-0162488,2021,4,8,2021-04-08,TRANSPORTE PUBLICO,Mujer,46,SD,Entre 41-60
23084,LC-2021-0167105,2021,4,10,2021-04-10,MOTO,SD,0,SD,Menos de 20
23085,LC-2021-0175016,2021,4,15,2021-04-15,CICLISTA,Varon,32,SD, Entre 21- 40
23086,LC-2021-0175385,2021,4,15,2021-04-15,MOTO,Varon,35,SD, Entre 21- 40
23087,LC-2021-0187264,2021,4,23,2021-04-23,CICLISTA,Varon,31,SD, Entre 21- 40
23088,LC-2021-0194820,2021,4,27,2021-04-27,SD,SD,0,SD,Menos de 20
23089,LC-2021-0200771,2021,5,2,2021-05-02,MOTO,Varon,35,GRAVE, Entre 21- 40
23090,LC-2021-0219447,2021,5,13,2021-05-13,AUTO,Varon,37,SD, Entre 21- 40
23091,LC-2021-0226011,2021,5,18,2021-05-18,MONOPATIN,Mujer,25,SD, Entre 21- 40
23092,LC-2021-0244489,2021,6,1,2021-06-01,CICLISTA,Mujer,41,SD,Entre 41-60
23093,LC-2021-0244661,2021,6,1,2021-06-01,MOTO,Varon,23,SD, Entre 21- 40
23094,LC-2021-0246271,2021,6,2,2021-06-02,TRANSPORTE PUBLICO,Mujer,79,SD,Entre 61-80
23095,LC-2021-0255731,2021,6,8,2021-06-08,MOTO,Varon,45,SD,Entre 41-60
23096,LC-2021-0260619,2021,6,11,2021-06-11,AUTO,Mujer,29,SD, Entre 21- 40
23097,LC-2021-0261093,2021,6,11,2021-06-11,MOTO,Varon,30,SD, Entre 21- 40
23098,LC-2021-0261345,2021,6,11,2021-06-11,MOTO,Varon,22,SD, Entre 21- 40
23099,LC-2021-0273291,2021,6,18,2021-06-18,MOTO,Varon,32,SD, Entre 21- 40
23100,LC-2021-0277979,2021,6,21,2021-06-21,AUTO,Mujer,63,SD,Entre 61-80
23101,LC-2021-0277979,2021,6,21,2021-06-21,AUTO,Mujer,34,SD, Entre 21- 40
23102,LC-2021-0277979,2021,6,21,2021-06-21,AUTO,Varon,25,SD, Entre 21- 40
23103,LC-2021-0316190,2021,7,5,2021-07-05,MOTO,Varon,22,SD, Entre 21- 40
23104,LC-2021-0320686,2021,7,7,2021-07-07,MOTO,Varon,27,SD, Entre 21- 40
23105,LC-2021-0321514,2021,7,8,2021-07-08,MOTO,Mujer,31,SD, Entre 21- 40
23106,LC-2021-0344091,2021,7,22,2021-07-22,MOTO,Varon,21,SD, Entre 21- 40
23107,LC-2021-0349232,2021,7,24,2021-07-24,MOTO,Varon,39,SD, Entre 21- 40
23108,LC-2021-0350153,2021,7,25,2021-07-25,MOTO,Mujer,34,SD, Entre 21- 40
23109,LC-2021-0393125,2021,8,9,2021-08-09,SD,Varon,49,SD,Entre 41-60
23110,LC-2021-0398488,2021,8,11,2021-08-11,CICLISTA,Mujer,27,SD, Entre 21- 40
23111,LC-2021-0399987,2021,8,12,2021-08-12,SD,Mujer,44,SD,Entre 41-60
23112,LC-2021-0405554,2021,8,17,2021-08-17,MOTO,Varon,22,SD, Entre 21- 40
23113,LC-2021-0423512,2021,8,26,2021-08-26,CICLISTA,Mujer,29,SD, Entre 21- 40
23114,LC-2021-0423512,2021,8,26,2021-08-26,CICLISTA,SD,0,SD,Menos de 20
23115,LC-2021-0428789,2021,8,30,2021-08-30,SD,Varon,30,SD, Entre 21- 40
23116,LC-2021-0432010,2021,8,31,2021-08-31,MOTO,Varon,22,GRAVE, Entre 21- 40
23117,LC-2021-0440184,2021,9,5,2021-09-05,MOTO,Varon,32,SD, Entre 21- 40
23118,LC-2021-0497503,2021,10,6,2021-10-06,SD,Varon,33,SD, Entre 21- 40
23119,LC-2021-0582967,2021,11,22,2021-11-22,MOTO,Varon,28,SD, Entre 21- 40
23120,LC-2021-0599530,2021,12,2,2021-12-02,MOTO,Mujer,34,SD, Entre 21- 40
23121,LC-2021-0607852,2021,12,6,2021-12-06,AUTO,Mujer,4,SD,Menos de 20
23122,LC-2021-0638648,2021,12,22,2021-12-22,SD,Varon,61,SD,Entre 61-80
23123,LC-2021-0638648,2021,12,22,2021-12-22,SD,Mujer,50,SD,Entre 41-60
23124,LC-2021-0638648,2021,12,22,2021-12-22,SD,Varon,32,SD, Entre 21- 40
23125,LC-2021-0641334,2021,12,24,2021-12-24,CICLISTA,Varon,39,SD, Entre 21- 40
23126,LC-2021-0046913,2021,2,1,2021-02-01,AUTO,Varon,7,SD,Menos de 20
23127,LC-2021-0046913,2021,2,1,2021-02-01,AUTO,Varon,12,SD,Menos de 20
23128,LC-2021-0185285,2021,4,22,2021-04-22,MIXTO,Mujer,23,SD, Entre 21- 40
23129,LC-2021-0185285,2021,4,22,2021-04-22,MIXTO,Mujer,49,SD,Entre 41-60
23130,LC-2021-0185285,2021,4,22,2021-04-22,MIXTO,Mujer,50,SD,Entre 41-60
23131,LC-2021-0215440,2021,5,11,2021-05-11,SD,SD,0,SD,Menos de 20
23132,LC-2021-0216699,2021,5,12,2021-05-12,SD,SD,0,SD,Menos de 20
23133,LC-2021-0217781,2021,5,12,2021-05-12,SD,SD,0,SD,Menos de 20
23134,LC-2021-0246362,2021,6,2,2021-06-02,MOTO,Varon,36,SD, Entre 21- 40
23135,LC-2021-0246622,2021,6,2,2021-06-02,PEATON,Mujer,23,SD, Entre 21- 40
23136,LC-2021-0255216,2021,6,8,2021-06-08,PEATON,Varon,27,SD, Entre 21- 40
23137,LC-2021-0258780,2021,5,5,2021-05-05,MOTO,Varon,39,SD, Entre 21- 40
23138,LC-2021-0312845,2021,7,3,2021-07-03,PEATON,SD,0,SD,Menos de 20
23139,LC-2021-0313368,2021,7,3,2021-07-03,MOTO,Varon,32,GRAVE, Entre 21- 40
23140,LC-2021-0314485,2021,7,4,2021-07-04,MOTO,SD,0,SD,Menos de 20
23141,LC-2021-0315035,2021,7,5,2021-07-05,TAXI,Varon,51,SD,Entre 41-60
23142,LC-2021-0323890,2021,7,9,2021-07-09,TRANSPORTE PUBLICO,Varon,63,SD,Entre 61-80
23143,LC-2021-0325153,2021,7,10,2021-07-10,TRANSPORTE PUBLICO,Mujer,29,SD, Entre 21- 40
23144,LC-2021-0327631,2021,7,12,2021-07-12,MOTO,SD,0,SD,Menos de 20
23145,LC-2021-0334349,2021,7,15,2021-07-15,PEATON,Mujer,27,SD, Entre 21- 40
23146,LC-2021-0337278,2021,7,17,2021-07-17,CICLISTA,Mujer,56,SD,Entre 41-60
23147,LC-2021-0366290,2021,7,26,2021-07-26,SD,SD,0,SD,Menos de 20
23148,LC-2021-0366290,2021,7,26,2021-07-26,SD,Varon,74,SD,Entre 61-80
23149,LC-2021-0380734,2021,8,1,2021-08-01,SD,Varon,46,SD,Entre 41-60
23150,LC-2021-0404870,2021,8,16,2021-08-16,SD,Varon,23,SD, Entre 21- 40
23151,LC-2021-0406577,2021,8,17,2021-08-17,SD,Varon,1,SD,Menos de 20
23152,LC-2021-0408918,2021,8,18,2021-08-18,CICLISTA,Varon,22,SD, Entre 21- 40
23153,LC-2021-0409938,2021,8,19,2021-08-19,SD,SD,0,SD,Menos de 20
23154,LC-2021-0414551,2021,8,21,2021-08-21,SD,Varon,32,SD, Entre 21- 40
23155,LC-2021-0422084,2021,8,25,2021-08-25,SD,Varon,53,SD,Entre 41-60
23156,LC-2021-0422106,2021,8,25,2021-08-25,SD,Varon,21,SD, Entre 21- 40
23157,LC-2021-0422686,2021,8,26,2021-08-26,SD,Varon,0,SD,Menos de 20
23158,LC-2021-0422803,2021,8,26,2021-08-26,SD,SD,0,SD,Menos de 20
23159,LC-2021-0422829,2021,8,26,2021-08-26,SD,Varon,22,SD, Entre 21- 40
23160,LC-2021-0424091,2021,8,26,2021-08-26,SD,Varon,57,SD,Entre 41-60
23161,LC-2021-0424189,2021,8,26,2021-08-26,SD,Varon,67,SD,Entre 61-80
23162,LC-2021-0451794,2021,9,11,2021-09-11,SD,Varon,5,SD,Menos de 20
23163,LC-2021-0461226,2021,9,16,2021-09-16,SD,Varon,41,SD,Entre 41-60
23164,LC-2021-0465468,2021,9,19,2021-09-19,SD,Varon,36,SD, Entre 21- 40
23165,LC-2021-0469833,2021,9,21,2021-09-21,SD,Mujer,24,SD, Entre 21- 40
23166,LC-2021-0471540,2021,9,22,2021-09-22,SD,Mujer,48,SD,Entre 41-60
23167,LC-2021-0478115,2021,9,26,2021-09-26,SD,Varon,68,SD,Entre 61-80
23168,LC-2021-0479997,2021,9,27,2021-09-27,SD,Varon,32,SD, Entre 21- 40
23169,LC-2021-0492840,2021,10,4,2021-10-04,SD,Varon,39,SD, Entre 21- 40
23170,LC-2021-0498942,2021,10,7,2021-10-07,SD,Mujer,26,SD, Entre 21- 40
23171,LC-2021-0510445,2021,10,14,2021-10-14,SD,Varon,53,SD,Entre 41-60
23172,LC-2021-0510445,2021,10,14,2021-10-14,SD,Mujer,28,SD, Entre 21- 40
23173,LC-2021-0517343,2021,10,19,2021-10-19,SD,Varon,40,SD,Entre 41-60
23174,LC-2021-0522514,2021,10,21,2021-10-21,SD,Varon,51,SD,Entre 41-60
23175,LC-2021-0523658,2021,10,21,2021-10-21,MOTO,Varon,24,SD, Entre 21- 40
23176,LC-2021-0530338,2021,10,25,2021-10-25,SD,Varon,47,SD,Entre 41-60
23177,LC-2021-0530854,2021,10,25,2021-10-25,SD,Varon,40,SD,Entre 41-60
23178,LC-2021-0531474,2021,10,25,2021-10-25,SD,Mujer,12,SD,Menos de 20
23179,LC-2021-0534691,2021,10,27,2021-10-27,SD,Mujer,60,SD,Entre 61-80
23180,LC-2021-0539676,2021,10,29,2021-10-29,MOTO,Varon,31,GRAVE, Entre 21- 40
23181,LC-2021-0540910,2021,10,30,2021-10-30,SD,Varon,34,GRAVE, Entre 21- 40
23182,LC-2021-0540910,2021,10,30,2021-10-30,SD,Mujer,32,SD, Entre 21- 40
23183,LC-2021-0548400,2021,11,3,2021-11-03,MOTO,Varon,29,SD, Entre 21- 40
23184,LC-2021-0559285,2021,11,9,2021-11-09,MOTO,Varon,41,SD,Entre 41-60
23185,LC-2021-0559285,2021,11,9,2021-11-09,MOTO,SD,0,SD,Menos de 20
23186,LC-2021-0559285,2021,11,9,2021-11-09,MOTO,Mujer,33,SD, Entre 21- 40
23187,LC-2021-0564341,2021,11,11,2021-11-11,AUTO,Mujer,24,SD, Entre 21- 40
23188,LC-2021-0564341,2021,11,11,2021-11-11,AUTO,Mujer,64,SD,Entre 61-80
23189,LC-2021-0583168,2021,11,22,2021-11-22,MOTO,Varon,28,SD, Entre 21- 40
23190,LC-2021-0584932,2021,11,23,2021-11-23,CICLISTA,Varon,41,SD,Entre 41-60
23191,LC-2021-0586815,2021,11,24,2021-11-24,PEATON,Mujer,11,SD,Menos de 20
23192,LC-2021-0586936,2021,11,24,2021-11-24,MOTO,Varon,30,SD, Entre 21- 40
23193,LC-2021-0597856,2021,12,1,2021-12-01,SD,Varon,44,SD,Entre 41-60
23194,LC-2021-0608610,2021,12,7,2021-12-07,SD,Varon,27,GRAVE, Entre 21- 40
23195,LC-2021-0609514,2021,12,7,2021-12-07,MOTO,Varon,47,SD,Entre 41-60
23196,LC-2021-0613929,2021,12,9,2021-12-09,CICLISTA,Mujer,36,SD, Entre 21- 40
23197,LC-2021-0619416,2021,12,13,2021-12-13,SD,Mujer,32,SD, Entre 21- 40
23198,LC-2021-0628266,2021,12,17,2021-12-17,PEATON,Varon,26,SD, Entre 21- 40
23199,LC-2021-0643359,2021,12,26,2021-12-26,SD,Varon,29,SD, Entre 21- 40
23200,LC-2021-0652907,2021,12,31,2021-12-31,SD,Varon,23,SD, Entre 21- 40
23201,LC-2021-0009221,2021,1,7,2021-01-07,MOTO,Varon,58,SD,Entre 41-60
23202,LC-2021-0023156,2021,1,16,2021-01-16,AUTO,Mujer,23,SD, Entre 21- 40
23203,LC-2021-0041333,2021,1,28,2021-01-28,SD,Mujer,60,GRAVE,Entre 61-80
23204,LC-2021-0079117,2021,2,22,2021-02-22,SD,Varon,35,SD, Entre 21- 40
23205,LC-2021-0079117,2021,2,22,2021-02-22,SD,Varon,54,SD,Entre 41-60
23206,LC-2021-0079117,2021,2,22,2021-02-22,SD,Mujer,33,SD, Entre 21- 40
23207,LC-2021-0079117,2021,2,22,2021-02-22,SD,Varon,56,SD,Entre 41-60
23208,LC-2021-0088136,2021,2,26,2021-02-26,CICLISTA,Varon,39,SD, Entre 21- 40
23209,LC-2021-0097761,2021,3,4,2021-03-04,TAXI,Varon,68,SD,Entre 61-80
23210,LC-2021-0100047,2021,3,5,2021-03-05,PEATON,Varon,69,SD,Entre 61-80
23211,LC-2021-0100089,2021,3,5,2021-03-05,MOTO,Varon,32,SD, Entre 21- 40
23212,LC-2021-0128539,2021,3,21,2021-03-21,MOTO,Varon,32,SD, Entre 21- 40
23213,LC-2021-0134515,2021,3,24,2021-03-24,MOTO,Varon,38,SD, Entre 21- 40
23214,LC-2021-0146394,2021,3,31,2021-03-31,MOTO,Mujer,43,SD,Entre 41-60
23215,LC-2021-0149227,2021,4,2,2021-04-02,CICLISTA,Varon,17,SD,Menos de 20
23216,LC-2021-0152316,2021,4,5,2021-04-05,MOTO,Varon,53,SD,Entre 41-60
23217,LC-2021-0159422,2021,4,6,2021-04-06,TRANSPORTE PUBLICO,Mujer,37,SD, Entre 21- 40
23218,LC-2021-0159422,2021,4,6,2021-04-06,TRANSPORTE PUBLICO,Mujer,17,SD,Menos de 20
23219,LC-2021-0163371,2021,4,8,2021-04-08,MOTO,Mujer,32,SD, Entre 21- 40
23220,LC-2021-0164035,2021,4,8,2021-04-08,PEATON,Mujer,26,SD, Entre 21- 40
23221,LC-2021-0173886,2021,4,15,2021-04-15,MOTO,Varon,32,SD, Entre 21- 40
23222,LC-2021-0174281,2021,4,15,2021-04-15,MOTO,Varon,51,SD,Entre 41-60
23223,LC-2021-0198545,2021,4,30,2021-04-30,CICLISTA,Varon,40,SD,Entre 41-60
23224,LC-2021-0199526,2021,4,30,2021-04-30,MOTO,Mujer,29,SD, Entre 21- 40
23225,LC-2021-0205870,2021,5,5,2021-05-05,SD,SD,0,SD,Menos de 20
23226,LC-2021-0215847,2021,5,11,2021-05-11,SD,SD,0,SD,Menos de 20
23227,LC-2021-0216071,2021,5,11,2021-05-11,SD,Varon,63,GRAVE,Entre 61-80
23228,LC-2021-0229365,2021,5,20,2021-05-20,SD,SD,0,SD,Menos de 20
23229,LC-2021-0233282,2021,5,23,2021-05-23,SD,SD,0,SD,Menos de 20
23230,LC-2021-0250039,2021,6,4,2021-06-04,AUTO,Varon,22,SD, Entre 21- 40
23231,LC-2021-0266342,2021,6,15,2021-06-15,CICLISTA,Varon,31,SD, Entre 21- 40
23232,LC-2021-0297273,2021,6,24,2021-06-24,CICLISTA,Varon,35,SD, Entre 21- 40
23233,LC-2021-0303203,2021,6,27,2021-06-27,CICLISTA,SD,0,SD,Menos de 20
23234,LC-2021-0310662,2021,7,1,2021-07-01,MOTO,Varon,38,SD, Entre 21- 40
23235,LC-2021-0313597,2021,7,3,2021-07-03,AUTO,Varon,31,SD, Entre 21- 40
23236,LC-2021-0315498,2021,7,5,2021-07-05,PEATON,Mujer,53,SD,Entre 41-60
23237,LC-2021-0324319,2021,7,10,2021-07-10,TAXI,Mujer,50,SD,Entre 41-60
23238,LC-2021-0332485,2021,7,15,2021-07-15,CICLISTA,Varon,28,SD, Entre 21- 40
23239,LC-2021-0333269,2021,7,15,2021-07-15,MOTO,Varon,38,SD, Entre 21- 40
23240,LC-2021-0334202,2021,7,15,2021-07-15,MOTO,Varon,43,SD,Entre 41-60
23241,LC-2021-0334815,2021,7,16,2021-07-16,PEATON,Varon,43,SD,Entre 41-60
23242,LC-2021-0336292,2021,7,16,2021-07-16,SD,Varon,16,SD,Menos de 20
23243,LC-2021-0375601,2021,7,29,2021-07-29,MOTO,Varon,0,SD,Menos de 20
23244,LC-2021-0379227,2021,7,31,2021-07-31,MOTO,SD,0,SD,Menos de 20
23245,LC-2021-0382853,2021,8,2,2021-08-02,SD,Varon,30,SD, Entre 21- 40
23246,LC-2021-0388513,2021,8,5,2021-08-05,SD,Varon,25,SD, Entre 21- 40
23247,LC-2021-0390031,2021,8,6,2021-08-06,SD,Varon,43,SD,Entre 41-60
23248,LC-2021-0390031,2021,8,6,2021-08-06,SD,Mujer,65,SD,Entre 61-80
23249,LC-2021-0390031,2021,8,6,2021-08-06,SD,Varon,31,SD, Entre 21- 40
23250,LC-2021-0391668,2021,8,7,2021-08-07,SD,Mujer,26,SD, Entre 21- 40
23251,LC-2021-0391668,2021,8,7,2021-08-07,SD,Varon,27,SD, Entre 21- 40
23252,LC-2021-0393469,2021,8,9,2021-08-09,SD,Varon,44,SD,Entre 41-60
23253,LC-2021-0395864,2021,8,10,2021-08-10,SD,Mujer,65,SD,Entre 61-80
23254,LC-2021-0404393,2021,8,15,2021-08-15,SD,SD,0,SD,Menos de 20
23255,LC-2021-0409739,2021,8,18,2021-08-18,SD,Mujer,0,SD,Menos de 20
23256,LC-2021-0412153,2021,8,20,2021-08-20,SD,Varon,18,SD,Menos de 20
23257,LC-2021-0414460,2021,8,21,2021-08-21,SD,Varon,47,SD,Entre 41-60
23258,LC-2021-0420745,2021,8,25,2021-08-25,SD,Mujer,65,SD,Entre 61-80
23259,LC-2021-0433356,2021,9,1,2021-09-01,CICLISTA,Mujer,23,SD, Entre 21- 40
23260,LC-2021-0443972,2021,9,7,2021-09-07,SD,Varon,25,SD, Entre 21- 40
23261,LC-2021-0444580,2021,9,7,2021-09-07,SD,Mujer,39,GRAVE, Entre 21- 40
23262,LC-2021-0450871,2021,9,11,2021-09-11,SD,Varon,43,SD,Entre 41-60
23263,LC-2021-0469942,2021,9,21,2021-09-21,SD,Varon,23,SD, Entre 21- 40
23264,LC-2021-0473378,2021,9,23,2021-09-23,SD,Varon,39,SD, Entre 21- 40
23265,LC-2021-0477372,2021,9,25,2021-09-25,SD,Varon,0,SD,Menos de 20
23266,LC-2021-0480794,2021,9,27,2021-09-27,TAXI,Varon,43,SD,Entre 41-60
23267,LC-2021-0480794,2021,9,27,2021-09-27,TAXI,Mujer,50,SD,Entre 41-60
23268,LC-2021-0495331,2021,10,5,2021-10-05,SD,SD,0,SD,Menos de 20
23269,LC-2021-0511321,2021,10,15,2021-10-15,SD,Mujer,39,SD, Entre 21- 40
23270,LC-2021-0511321,2021,10,15,2021-10-15,SD,Varon,8,SD,Menos de 20
23271,LC-2021-0512072,2021,10,15,2021-10-15,SD,Varon,32,SD, Entre 21- 40
23272,LC-2021-0513565,2021,10,16,2021-10-16,SD,Varon,41,SD,Entre 41-60
23273,LC-2021-0513566,2021,10,16,2021-10-16,SD,Varon,29,SD, Entre 21- 40
23274,LC-2021-0530604,2021,10,25,2021-10-25,SD,Varon,25,SD, Entre 21- 40
23275,LC-2021-0532627,2021,10,26,2021-10-26,SD,Varon,37,SD, Entre 21- 40
23276,LC-2021-0533053,2021,10,26,2021-10-26,SD,Varon,28,SD, Entre 21- 40
23277,LC-2021-0533053,2021,10,26,2021-10-26,SD,Varon,24,SD, Entre 21- 40
23278,LC-2021-0533972,2021,10,26,2021-10-26,SD,Varon,22,SD, Entre 21- 40
23279,LC-2021-0541472,2021,10,30,2021-10-30,MOTO,Varon,29,SD, Entre 21- 40
23280,LC-2021-0541472,2021,10,30,2021-10-30,MOTO,SD,0,SD,Menos de 20
23281,LC-2021-0544693,2021,11,1,2021-11-01,PEATON,Varon,66,SD,Entre 61-80
23282,LC-2021-0552249,2021,11,5,2021-11-05,PEATON,Mujer,59,SD,Entre 41-60
23283,LC-2021-0554529,2021,11,6,2021-11-06,AUTO,Mujer,63,SD,Entre 61-80
23284,LC-2021-0561563,2021,11,10,2021-11-10,MOTO,Varon,28,SD, Entre 21- 40
23285,LC-2021-0570827,2021,11,15,2021-11-15,CICLISTA,Varon,40,SD,Entre 41-60
23286,LC-2021-0570827,2021,11,15,2021-11-15,CICLISTA,Varon,25,SD, Entre 21- 40
23287,LC-2021-0573567,2021,11,16,2021-11-16,CICLISTA,Varon,31,SD, Entre 21- 40
23288,LC-2021-0575710,2021,11,17,2021-11-17,TRANSPORTE PUBLICO,Mujer,39,SD, Entre 21- 40
23289,LC-2021-0583208,2021,11,23,2021-11-23,PEATON,Varon,43,GRAVE,Entre 41-60
23290,LC-2021-0584958,2021,11,23,2021-11-23,MOTO,Varon,29,SD, Entre 21- 40
23291,LC-2021-0585801,2021,11,24,2021-11-24,PEATON,Varon,58,SD,Entre 41-60
23292,LC-2021-0588291,2021,11,25,2021-11-25,AUTO,Varon,44,SD,Entre 41-60
23293,LC-2021-0597177,2021,11,30,2021-11-30,TRANSPORTE PUBLICO,Varon,36,SD, Entre 21- 40
23294,LC-2021-0597177,2021,11,30,2021-11-30,TRANSPORTE PUBLICO,Varon,51,SD,Entre 41-60
23295,LC-2021-0599881,2021,12,2,2021-12-02,MOTO,Mujer,21,SD, Entre 21- 40
23296,LC-2021-0601743,2021,12,3,2021-12-03,MOTO,Varon,30,SD, Entre 21- 40
23297,LC-2021-0601764,2021,12,3,2021-12-03,CICLISTA,Varon,29,SD, Entre 21- 40
23298,LC-2021-0605246,2021,12,5,2021-12-05,MOTO,SD,0,SD,Menos de 20
23299,LC-2021-0606163,2021,12,6,2021-12-06,MOTO,Varon,59,SD,Entre 41-60
23300,LC-2021-0626953,2021,12,16,2021-12-16,MOTO,Varon,43,SD,Entre 41-60
23301,LC-2021-0629150,2021,12,17,2021-12-17,TRANSPORTE PUBLICO,Mujer,28,SD, Entre 21- 40
23302,LC-2021-0632698,2021,12,20,2021-12-20,PEATON,SD,0,SD,Menos de 20
23303,LC-2021-0632698,2021,12,20,2021-12-20,PEATON,Mujer,21,SD, Entre 21- 40
23304,LC-2021-0639642,2021,12,23,2021-12-23,SD,Varon,36,SD, Entre 21- 40
23305,LC-2021-0642560,2021,12,25,2021-12-25,SD,Mujer,34,SD, Entre 21- 40
23306,LC-2021-0642560,2021,12,25,2021-12-25,SD,Varon,33,SD, Entre 21- 40
23307,LC-2021-0011032,2021,1,8,2021-01-08,CICLISTA,Varon,20,SD, Entre 21- 40
23308,LC-2021-0013694,2021,1,10,2021-01-10,TAXI,SD,0,SD,Menos de 20
23309,LC-2021-0026176,2021,1,18,2021-01-18,MOTO,Varon,36,SD, Entre 21- 40
23310,LC-2021-0033124,2021,1,22,2021-01-22,MOVIL,Varon,30,SD, Entre 21- 40
23311,LC-2021-0036492,2021,1,25,2021-01-25,SD,Mujer,82,GRAVE,Más de 80
23312,LC-2021-0043716,2021,1,29,2021-01-29,CICLISTA,Varon,21,SD, Entre 21- 40
23313,LC-2021-0047081,2021,2,1,2021-02-01,PEATON,Varon,28,SD, Entre 21- 40
23314,LC-2021-0051930,2021,2,4,2021-02-04,SD,Varon,28,SD, Entre 21- 40
23315,LC-2021-0052596,2021,2,5,2021-02-05,MOTO,Varon,29,SD, Entre 21- 40
23316,LC-2021-0058229,2021,2,8,2021-02-08,PEATON,Varon,25,SD, Entre 21- 40
23317,LC-2021-0084204,2021,2,24,2021-02-24,PEATON,Mujer,14,SD,Menos de 20
23318,LC-2021-0085572,2021,2,25,2021-02-25,MOTO,Varon,29,GRAVE, Entre 21- 40
23319,LC-2021-0086417,2021,2,26,2021-02-26,SD,Varon,35,SD, Entre 21- 40
23320,LC-2021-0088734,2021,2,27,2021-02-27,MOTO,Varon,25,SD, Entre 21- 40
23321,LC-2021-0090751,2021,3,1,2021-03-01,SD,Varon,26,SD, Entre 21- 40
23322,LC-2021-0101618,2021,3,6,2021-03-06,SD,Varon,32,SD, Entre 21- 40
23323,LC-2021-0107819,2021,3,9,2021-03-09,SD,Varon,28,SD, Entre 21- 40
23324,LC-2021-0109613,2021,3,10,2021-03-10,MOTO,Varon,59,SD,Entre 41-60
23325,LC-2021-0111456,2021,3,11,2021-03-11,MOTO,Varon,47,SD,Entre 41-60
23326,LC-2021-0113302,2021,3,12,2021-03-12,MOTO,Varon,21,SD, Entre 21- 40
23327,LC-2021-0118904,2021,3,15,2021-03-15,CICLISTA,Varon,40,SD,Entre 41-60
23328,LC-2021-0124720,2021,3,18,2021-03-18,SD,Mujer,33,SD, Entre 21- 40
23329,LC-2021-0125039,2021,3,18,2021-03-18,MOTO,Varon,46,SD,Entre 41-60
23330,LC-2021-0127365,2021,3,20,2021-03-20,MOVIL,Varon,25,SD, Entre 21- 40
23331,LC-2021-0129255,2021,3,21,2021-03-21,AUTO,Mujer,32,SD, Entre 21- 40
23332,LC-2021-0131001,2021,3,22,2021-03-22,CICLISTA,Varon,52,SD,Entre 41-60
23333,LC-2021-0133822,2021,3,24,2021-03-24,MOTO,Varon,42,SD,Entre 41-60
23334,LC-2021-0138554,2021,3,26,2021-03-26,MOTO,Varon,45,SD,Entre 41-60
23335,LC-2021-0141242,2021,3,29,2021-03-29,SD,Mujer,35,SD, Entre 21- 40
